Date,Open,High,Low,Close,Volume,Return,RVOL,MA5,MA20,TrendDiff,Trend,Support,Resistance,PricePosition,Breakout,Breakdown,Confidence,Label
2022-03-08,7700.0,7850.0,7650.0,7650.0,119256500,-0.00649350649350644,1.3303056446281896,7855.0,7882.5,-0.0034887408816999684,Sideways,7650.0,8225.0,0.0,0,0,Medium,Akumulasi
2022-03-09,7700.0,7950.0,7650.0,7850.0,132814500,0.02614379084967311,1.4212967156808898,7815.0,7885.0,-0.008877615726062143,Sideways,7650.0,8225.0,0.34782608695652173,0,0,Medium,Akumulasi
2022-03-10,7925.0,7975.0,7800.0,7925.0,86484000,0.009554140127388644,0.9134728371113919,7805.0,7895.0,-0.011399620012666244,Downtrend,7650.0,8225.0,0.4782608695652174,0,0,Low,Akumulasi
2022-03-11,7725.0,7950.0,7725.0,7950.0,61053900,0.003154574132492094,0.6615968432197455,7815.0,7895.0,-0.01013299556681444,Downtrend,7650.0,8225.0,0.5217391304347826,0,0,Low,Akumulasi
2022-03-14,8050.0,8100.0,7950.0,8075.0,78432100,0.01572327044025168,0.8568032100365751,7890.0,7911.25,-0.00268604834887028,Sideways,7650.0,8225.0,0.7391304347826086,0,0,Low,Akumulasi
2022-03-15,8150.0,8200.0,8075.0,8150.0,111214500,0.009287925696594534,1.1894258640193984,7990.0,7927.5,0.007883948281299276,Sideways,7650.0,8225.0,0.8695652173913043,0,0,Low,Akumulasi
2022-03-16,8275.0,8275.0,8075.0,8200.0,149761300,0.006134969325153339,1.5265377611717952,8060.0,7952.5,0.01351776171015404,Uptrend,7650.0,8275.0,0.88,0,0,High,Akumulasi
2022-03-17,8300.0,8300.0,8000.0,8000.0,132439400,-0.024390243902439046,1.2991091145266884,8075.0,7958.75,0.014606565101303596,Uptrend,7650.0,8300.0,0.5384615384615384,0,0,Medium,Akumulasi
2022-03-18,8000.0,8100.0,7900.0,7900.0,143981700,-0.012499999999999956,1.3674429617146608,8065.0,7955.0,0.013827781269641735,Uptrend,7650.0,8300.0,0.38461538461538464,0,0,Medium,Akumulasi
2022-03-21,7800.0,7950.0,7800.0,7900.0,85485500,0.0,0.7979477596267025,8030.0,7955.0,0.009428032683846637,Sideways,7650.0,8300.0,0.38461538461538464,0,0,Low,Akumulasi
2022-03-22,7900.0,7950.0,7875.0,7925.0,60010900,0.0031645569620253333,0.5593253710741034,7985.0,7955.0,0.003771213073538655,Sideways,7650.0,8300.0,0.4230769230769231,0,0,Low,Akumulasi
2022-03-23,7925.0,7950.0,7825.0,7900.0,82208000,-0.003154574132492094,0.7527454450742046,7925.0,7952.5,-0.0034580320653882428,Sideways,7650.0,8300.0,0.38461538461538464,0,0,Low,Akumulasi
2022-03-24,7850.0,7950.0,7800.0,7925.0,95245100,0.0031645569620253333,0.8661135924811835,7910.0,7953.75,-0.005500550055005501,Sideways,7650.0,8300.0,0.4230769230769231,0,0,Low,Akumulasi
2022-03-25,7900.0,7950.0,7900.0,7950.0,85101200,0.003154574132492094,0.7788769713443671,7920.0,7948.75,-0.003616920899512502,Sideways,7650.0,8300.0,0.46153846153846156,0,0,Low,Akumulasi
2022-03-28,7825.0,7900.0,7800.0,7900.0,83911500,-0.0062893081761006275,0.7826864020252663,7920.0,7943.75,-0.002989771833202203,Sideways,7650.0,8300.0,0.38461538461538464,0,0,Low,Akumulasi
2022-03-29,7875.0,7900.0,7825.0,7850.0,62180600,-0.006329113924050667,0.6006415539484508,7905.0,7933.75,-0.003623759256341579,Sideways,7650.0,8300.0,0.3076923076923077,0,0,Low,Akumulasi
2022-03-30,7900.0,7900.0,7825.0,7875.0,71430600,0.0031847133757962887,0.7124228526735281,7900.0,7925.0,-0.0031545741324921135,Sideways,7650.0,8300.0,0.34615384615384615,0,0,Low,Akumulasi
2022-03-31,7925.0,8000.0,7875.0,7975.0,112691900,0.012698412698412653,1.1170457122111934,7910.0,7925.0,-0.0018927444794952682,Sideways,7650.0,8300.0,0.5,0,0,Low,Akumulasi
2022-04-01,8075.0,8075.0,7850.0,7925.0,105575400,-0.006269592476489061,1.060915619718837,7905.0,7926.25,-0.002680965147453083,Sideways,7650.0,8300.0,0.4230769230769231,0,0,Low,Akumulasi
2022-04-04,7925.0,7925.0,7825.0,7900.0,57321200,-0.003154574132492094,0.5981551286815328,7905.0,7936.25,-0.0039376279729091196,Sideways,7650.0,8300.0,0.38461538461538464,0,0,Low,Akumulasi
2022-04-05,7900.0,7900.0,7850.0,7900.0,48528300,0.0,0.5258036366126442,7915.0,7948.75,-0.00424595062116685,Sideways,7650.0,8300.0,0.38461538461538464,0,0,Low,Akumulasi
2022-04-06,7825.0,7850.0,7750.0,7750.0,119263000,-0.01898734177215189,1.3017703620671957,7890.0,7943.75,-0.006766325727773407,Sideways,7725.0,8300.0,0.043478260869565216,0,0,Medium,Akumulasi
2022-04-07,7725.0,7825.0,7700.0,7750.0,68619400,0.0,0.7563635481829122,7845.0,7935.0,-0.011342155009451797,Downtrend,7700.0,8300.0,0.08333333333333333,0,0,Low,Akumulasi
2022-04-08,7800.0,7875.0,7775.0,7850.0,69791600,0.012903225806451646,0.7655974144703919,7830.0,7930.0,-0.012610340479192938,Downtrend,7700.0,8300.0,0.25,0,0,Low,Akumulasi
2022-04-11,7825.0,7875.0,7725.0,7725.0,62776200,-0.015923566878980888,0.6946047531079995,7795.0,7912.5,-0.014849921011058451,Downtrend,7700.0,8300.0,0.041666666666666664,0,0,Low,Akumulasi
2022-04-12,7725.0,7800.0,7700.0,7800.0,73471300,0.009708737864077666,0.8302807654291536,7775.0,7895.0,-0.015199493350221659,Downtrend,7700.0,8300.0,0.16666666666666666,0,0,Low,Akumulasi
2022-04-13,7800.0,7850.0,7750.0,7800.0,57622100,0.0,0.6869362703855244,7785.0,7875.0,-0.011428571428571429,Downtrend,7700.0,8300.0,0.16666666666666666,0,0,Low,Akumulasi
2022-04-14,7800.0,7800.0,7700.0,7700.0,93342900,-0.012820512820512775,1.1393295472410383,7775.0,7860.0,-0.010814249363867684,Downtrend,7700.0,8100.0,0.0,0,0,Low,Akumulasi
2022-04-18,7700.0,7725.0,7625.0,7700.0,68464700,0.0,0.8760446140454117,7745.0,7850.0,-0.01337579617834395,Downtrend,7625.0,8075.0,0.16666666666666666,0,0,Low,Akumulasi
2022-04-19,7700.0,7700.0,7625.0,7625.0,98632000,-0.009740259740259716,1.2515259126148601,7725.0,7836.25,-0.014196841601531346,Downtrend,7625.0,8075.0,0.0,0,0,Medium,Akumulasi
2022-04-20,7725.0,7725.0,7625.0,7650.0,124388800,0.003278688524590123,1.5164134227350101,7695.0,7822.5,-0.016299137104506232,Downtrend,7625.0,8075.0,0.05555555555555555,0,0,High,Akumulasi
2022-04-21,7800.0,7925.0,7750.0,7925.0,129323400,0.03594771241830075,1.5325572151896933,7720.0,7823.75,-0.013260904297811151,Downtrend,7625.0,8075.0,0.6666666666666666,0,0,High,Akumulasi
2022-04-22,7850.0,7925.0,7800.0,7875.0,85956100,-0.006309148264984188,1.0242671528144613,7755.0,7821.25,-0.00847051302541154,Sideways,7625.0,8075.0,0.5555555555555556,0,0,Low,Akumulasi
2022-04-25,7875.0,8000.0,7825.0,8000.0,91279600,0.015873015873015817,1.0837135588143352,7815.0,7823.75,-0.0011183895190925068,Sideways,7625.0,8075.0,0.8333333333333334,0,0,Low,Akumulasi
2022-04-26,7925.0,8125.0,7925.0,8125.0,128360900,0.015625,1.4847821309180924,7915.0,7835.0,0.01021059349074665,Uptrend,7625.0,8125.0,1.0,1,0,Medium,Markup
2022-04-27,8075.0,8200.0,8075.0,8200.0,89463100,0.009230769230769154,1.0187664141000767,8025.0,7852.5,0.021967526265520534,Uptrend,7625.0,8200.0,1.0,1,0,Low,Markup
2022-04-28,8250.0,8250.0,8075.0,8125.0,133730600,-0.009146341463414642,1.4706963176395063,8065.0,7865.0,0.02542911633820725,Uptrend,7625.0,8250.0,0.8,0,0,Medium,Markup
2022-05-09,7875.0,7900.0,7600.0,7600.0,456796600,-0.06461538461538463,4.224303687526448,8010.0,7846.25,0.020869842281344593,Uptrend,7600.0,8250.0,0.0,0,1,High,Markup
2022-05-10,7250.0,7600.0,7250.0,7525.0,268445700,-0.009868421052631526,2.3086368869667857,7915.0,7826.25,0.011340041526912634,Uptrend,7250.0,8250.0,0.275,0,1,High,Markup
2022-05-11,7525.0,7700.0,7450.0,7650.0,156535200,0.01661129568106312,1.2911229687171042,7820.0,7813.75,0.0007998720204767237,Sideways,7250.0,8250.0,0.4,0,0,Medium,Markup
2022-05-12,7525.0,7550.0,7275.0,7275.0,240529600,-0.0490196078431373,1.8383541868504072,7635.0,7782.5,-0.018952778670093158,Downtrend,7250.0,8250.0,0.025,0,0,High,Markup
2022-05-13,7250.0,7475.0,7250.0,7325.0,212968600,0.0068728522336769515,1.5714349803711376,7475.0,7761.25,-0.03688194556289257,Downtrend,7250.0,8250.0,0.075,0,0,High,Markup
2022-05-17,7275.0,7475.0,7275.0,7400.0,159657600,0.010238907849829282,1.1397859303355167,7435.0,7743.75,-0.03987086359967716,Downtrend,7250.0,8250.0,0.15,0,0,Low,Markup
2022-05-18,7500.0,7575.0,7375.0,7575.0,153514300,0.023648648648648685,1.0641282743634168,7445.0,7730.0,-0.03686934023285899,Downtrend,7250.0,8250.0,0.325,0,0,Low,Markup
2022-05-19,7400.0,7475.0,7375.0,7450.0,140908900,-0.01650165016501648,0.9509973705807399,7405.0,7716.25,-0.04033695123926778,Downtrend,7250.0,8250.0,0.2,0,0,Low,Markup
2022-05-20,7425.0,7475.0,7400.0,7400.0,86520200,-0.006711409395973145,0.5813668263999463,7430.0,7696.25,-0.034594770180282605,Downtrend,7250.0,8250.0,0.15,0,0,Low,Markup
2022-05-23,7450.0,7475.0,7350.0,7375.0,71603500,-0.0033783783783783994,0.4788855406809934,7440.0,7675.0,-0.03061889250814332,Downtrend,7250.0,8250.0,0.125,0,0,Low,Markup
2022-05-24,7325.0,7475.0,7325.0,7350.0,108710800,-0.003389830508474523,0.7233425672889612,7430.0,7657.5,-0.029709435194253998,Downtrend,7250.0,8250.0,0.1,0,0,Low,Markup
2022-05-25,7400.0,7450.0,7350.0,7375.0,76747400,0.00340136054421758,0.5092604097266527,7390.0,7641.25,-0.032880745951251435,Downtrend,7250.0,8250.0,0.125,0,0,Low,Markup
2022-05-27,7525.0,7575.0,7475.0,7575.0,84336900,0.027118644067796627,0.5622876467717042,7415.0,7638.75,-0.029291441662575683,Downtrend,7250.0,8250.0,0.325,0,0,Low,Markup
2022-05-30,7575.0,7600.0,7475.0,7575.0,105411400,0.0,0.7072690945693647,7450.0,7635.0,-0.024230517354289455,Downtrend,7250.0,8250.0,0.325,0,0,Low,Markup
2022-05-31,7600.0,7750.0,7525.0,7750.0,286292700,0.02310231023102305,1.8248165249348924,7525.0,7626.25,-0.013276512047205376,Downtrend,7250.0,8250.0,0.5,0,0,High,Markup
2022-06-02,7625.0,7675.0,7525.0,7575.0,149226300,-0.022580645161290325,0.9323613866856205,7570.0,7611.25,-0.005419609131220233,Sideways,7250.0,8250.0,0.325,0,0,Low,Markup
2022-06-03,7600.0,7675.0,7575.0,7600.0,80563100,0.0033003300330032292,0.5050466043661905,7615.0,7591.25,0.0031286020088918164,Sideways,7250.0,8250.0,0.35,0,0,Low,Markup
2022-06-06,7550.0,7575.0,7425.0,7450.0,81140300,-0.019736842105263164,0.5163070072032007,7590.0,7557.5,0.004300363876943433,Sideways,7250.0,8250.0,0.2,0,0,Low,Markup
2022-06-07,7300.0,7475.0,7300.0,7375.0,129242500,-0.010067114093959773,0.812109854395491,7550.0,7516.25,0.004490271079328123,Sideways,7250.0,8250.0,0.125,0,0,Low,Markup
2022-06-08,7500.0,7600.0,7425.0,7600.0,108910500,0.03050847457627115,0.6897299454624404,7520.0,7490.0,0.004005340453938585,Sideways,7250.0,7900.0,0.5384615384615384,0,0,Low,Markup
2022-06-09,7500.0,7575.0,7500.0,7500.0,107828300,-0.013157894736842146,0.7677087892187865,7505.0,7485.0,0.0026720106880427524,Sideways,7250.0,7750.0,0.5,0,0,Low,Markup
2022-06-10,7400.0,7450.0,7350.0,7350.0,111768600,-0.020000000000000018,0.8427680311317599,7455.0,7476.25,-0.002842334057849858,Sideways,7250.0,7750.0,0.2,0,0,Low,Markup
2022-06-13,7300.0,7400.0,7275.0,7350.0,85539500,0.0,0.6627318829435416,7435.0,7461.25,-0.0035181772491204555,Sideways,7250.0,7750.0,0.2,0,0,Low,Markup
2022-06-14,7300.0,7400.0,7250.0,7400.0,80865100,0.006802721088435382,0.6678218887819647,7440.0,7467.5,-0.0036826247070639436,Sideways,7250.0,7750.0,0.3,0,0,Low,Markup
2022-06-15,7300.0,7375.0,7300.0,7325.0,130367100,-0.010135135135135087,1.114651230893207,7385.0,7467.5,-0.011047874121191832,Downtrend,7250.0,7750.0,0.15,0,0,Low,Markup
2022-06-16,7400.0,7600.0,7375.0,7575.0,132666300,0.03412969283276457,1.1475511011612196,7400.0,7476.25,-0.01019896338404949,Downtrend,7250.0,7750.0,0.65,0,0,Low,Markup
2022-06-17,7425.0,7550.0,7425.0,7500.0,117839400,-0.00990099009900991,1.0352732682014514,7430.0,7472.5,-0.005687520910003346,Sideways,7250.0,7750.0,0.5,0,0,Low,Markup
2022-06-20,7600.0,7650.0,7500.0,7625.0,88138700,0.016666666666666607,0.7927145098305154,7485.0,7481.25,0.0005012531328320802,Sideways,7250.0,7750.0,0.75,0,0,Low,Markup
2022-06-21,7600.0,7650.0,7550.0,7650.0,44295700,0.003278688524590123,0.4061042383749743,7535.0,7493.75,0.005504587155963303,Sideways,7250.0,7750.0,0.8,0,0,Low,Markup
2022-06-22,7625.0,7650.0,7500.0,7500.0,53041800,-0.019607843137254943,0.4904619302942616,7570.0,7500.0,0.009333333333333334,Sideways,7250.0,7750.0,0.5,0,0,Low,Markup
2022-06-23,7450.0,7575.0,7450.0,7525.0,60443000,0.0033333333333334103,0.5716556658677693,7560.0,7508.75,0.006825370401198602,Sideways,7250.0,7750.0,0.55,0,0,Low,Markup
2022-06-24,7600.0,7600.0,7475.0,7475.0,57956600,-0.006644518272425293,0.553054291723099,7555.0,7513.75,0.0054899351189485945,Sideways,7250.0,7750.0,0.45,0,0,Low,Markup
2022-06-27,7475.0,7500.0,7350.0,7350.0,76354100,-0.01672240802675584,0.7313992923960111,7500.0,7502.5,-0.0003332222592469177,Sideways,7250.0,7750.0,0.2,0,0,Low,Markup
2022-06-28,7300.0,7400.0,7300.0,7300.0,146078100,-0.006802721088435382,1.3725547585578723,7430.0,7488.75,-0.00784510098481055,Sideways,7250.0,7750.0,0.1,0,0,Medium,Akumulasi
2022-06-29,7325.0,7400.0,7275.0,7275.0,98517800,-0.003424657534246589,1.0152377690074335,7385.0,7465.0,-0.010716677829872739,Downtrend,7250.0,7675.0,0.058823529411764705,0,0,Low,Akumulasi
2022-06-30,7300.0,7400.0,7250.0,7250.0,101343900,-0.0034364261168384758,1.0707790013674254,7330.0,7448.75,-0.015942272193321026,Downtrend,7250.0,7675.0,0.0,0,0,Low,Akumulasi
2022-07-01,7300.0,7325.0,7250.0,7250.0,68738800,0.0,0.7308454984888703,7285.0,7431.25,-0.01968040370058873,Downtrend,7250.0,7650.0,0.0,0,0,Low,Akumulasi
2022-07-04,7250.0,7275.0,7000.0,7050.0,102238600,-0.02758620689655178,1.074965576237384,7225.0,7411.25,-0.025130713442401753,Downtrend,7000.0,7650.0,0.07692307692307693,0,1,Low,Akumulasi
2022-07-05,7100.0,7325.0,7100.0,7250.0,69172900,0.028368794326241176,0.7510202459708047,7215.0,7405.0,-0.025658338960162053,Downtrend,7000.0,7650.0,0.38461538461538464,0,0,Low,Akumulasi
2022-07-06,7300.0,7325.0,7175.0,7300.0,66801100,0.006896551724137945,0.74223634127065,7220.0,7390.0,-0.023004059539918808,Downtrend,7000.0,7650.0,0.46153846153846156,0,0,Low,Akumulasi
2022-07-07,7225.0,7250.0,7100.0,7100.0,86126800,-0.0273972602739726,0.9686452841119232,7190.0,7370.0,-0.024423337856173677,Downtrend,7000.0,7650.0,0.15384615384615385,0,0,Low,Akumulasi
2022-07-08,7125.0,7175.0,7075.0,7150.0,64312400,0.007042253521126751,0.7431361126464948,7170.0,7360.0,-0.025815217391304348,Downtrend,7000.0,7650.0,0.23076923076923078,0,0,Low,Akumulasi
2022-07-11,7200.0,7200.0,7125.0,7125.0,36830800,-0.0034965034965035446,0.437906961951194,7185.0,7348.75,-0.0222827011396496,Downtrend,7000.0,7650.0,0.19230769230769232,0,0,Low,Akumulasi
2022-07-12,7175.0,7250.0,7150.0,7175.0,34269000,0.007017543859649145,0.419056076462907,7170.0,7337.5,-0.02282793867120954,Downtrend,7000.0,7650.0,0.2692307692307692,0,0,Low,Akumulasi
2022-07-13,7100.0,7125.0,7000.0,7000.0,71988200,-0.024390243902439046,0.9128873908318401,7110.0,7321.25,-0.02885436230151955,Downtrend,7000.0,7650.0,0.0,0,0,Low,Akumulasi
2022-07-14,7025.0,7100.0,7000.0,7025.0,83316300,0.0035714285714285587,1.0906673892724459,7095.0,7293.75,-0.02724935732647815,Downtrend,7000.0,7650.0,0.038461538461538464,0,0,Low,Akumulasi
2022-07-15,7100.0,7100.0,7000.0,7000.0,57419900,-0.003558718861209953,0.7826155993878905,7065.0,7268.75,-0.028030954428202925,Downtrend,7000.0,7650.0,0.0,0,0,Low,Akumulasi
2022-07-18,7025.0,7150.0,7025.0,7150.0,60077700,0.021428571428571352,0.8348046842839709,7070.0,7245.0,-0.024154589371980676,Downtrend,7000.0,7650.0,0.23076923076923078,0,0,Low,Akumulasi
2022-07-19,7100.0,7175.0,7100.0,7175.0,59641000,0.0034965034965035446,0.8199942144906112,7070.0,7221.25,-0.020945127228665397,Downtrend,7000.0,7650.0,0.2692307692307692,0,0,Low,Akumulasi
2022-07-20,7200.0,7400.0,7175.0,7400.0,105792900,0.03135888501742157,1.4036288097297906,7150.0,7216.25,-0.009180668629828512,Sideways,7000.0,7600.0,0.6666666666666666,0,0,Medium,Distribusi
2022-07-21,7400.0,7400.0,7250.0,7400.0,64337100,0.0,0.8514061273831911,7225.0,7210.0,0.0020804438280166435,Sideways,7000.0,7600.0,0.6666666666666666,0,0,Low,Distribusi
2022-07-22,7400.0,7400.0,7300.0,7325.0,38956500,-0.010135135135135087,0.5220952508718173,7290.0,7202.5,0.012148559527941687,Uptrend,7000.0,7500.0,0.65,0,0,Low,Distribusi
2022-07-25,7350.0,7375.0,7300.0,7300.0,31247600,-0.0034129692832765013,0.43183306000231897,7320.0,7200.0,0.016666666666666666,Uptrend,7000.0,7400.0,0.75,0,0,Low,Distribusi
2022-07-26,7250.0,7375.0,7250.0,7300.0,44379900,0.0,0.6596744191715672,7345.0,7200.0,0.02013888888888889,Uptrend,7000.0,7400.0,0.75,0,0,Low,Distribusi
2022-07-27,7325.0,7350.0,7275.0,7325.0,58465500,0.003424657534246478,0.8957093872651024,7330.0,7202.5,0.01770218674071503,Uptrend,7000.0,7400.0,0.8125,0,0,Low,Distribusi
2022-07-28,7375.0,7450.0,7325.0,7350.0,86909700,0.0034129692832765013,1.3463698198335319,7320.0,7207.5,0.015608740894901144,Uptrend,7000.0,7450.0,0.7777777777777778,0,0,Medium,Distribusi
2022-07-29,7400.0,7475.0,7350.0,7350.0,131553000,0.0,1.9434098745572677,7325.0,7212.5,0.01559792027729636,Uptrend,7000.0,7475.0,0.7368421052631579,0,0,High,Distribusi
2022-08-01,7350.0,7500.0,7350.0,7500.0,104841600,0.020408163265306145,1.5458347988731385,7365.0,7235.0,0.01796821008984105,Uptrend,7000.0,7500.0,1.0,1,0,High,Markup
2022-08-02,7600.0,7625.0,7500.0,7600.0,106466900,0.01333333333333342,1.527793791913937,7425.0,7252.5,0.023784901758014478,Uptrend,7000.0,7625.0,0.96,1,0,High,Markup
2022-08-03,7625.0,7625.0,7575.0,7625.0,60170600,0.00328947368421062,0.8675719488539931,7485.0,7268.75,0.029750644883920895,Uptrend,7000.0,7625.0,1.0,0,0,Low,Markup
2022-08-04,7675.0,7800.0,7650.0,7800.0,164221000,0.022950819672131084,2.2416225634003224,7575.0,7303.75,0.037138456272462775,Uptrend,7000.0,7800.0,1.0,1,0,High,Markup
2022-08-05,7825.0,7875.0,7725.0,7875.0,118734200,0.009615384615384581,1.5626833929601056,7680.0,7340.0,0.04632152588555858,Uptrend,7000.0,7875.0,1.0,1,0,High,Markup
2022-08-08,7875.0,7925.0,7750.0,7875.0,84328900,0.0,1.076229446738997,7755.0,7377.5,0.05116909522195866,Uptrend,7000.0,7925.0,0.9459459459459459,0,0,Low,Markup
2022-08-09,7875.0,7975.0,7875.0,7900.0,92875800,0.0031746031746031633,1.1425774960735962,7815.0,7413.75,0.05412240768841679,Uptrend,7000.0,7975.0,0.9230769230769231,0,0,Low,Markup
2022-08-10,7800.0,7900.0,7725.0,7900.0,104376300,0.0,1.2589773769257138,7870.0,7458.75,0.05513658454834926,Uptrend,7000.0,7975.0,0.9230769230769231,0,0,Medium,Markup
2022-08-11,7850.0,7950.0,7825.0,7950.0,73204700,0.006329113924050667,0.8884061221329504,7900.0,7505.0,0.05263157894736842,Uptrend,7000.0,7975.0,0.9743589743589743,0,0,Low,Markup
2022-08-12,7925.0,7975.0,7850.0,7925.0,59381200,-0.0031446540880503138,0.7197886545393982,7910.0,7551.25,0.047508690614136734,Uptrend,7025.0,7975.0,0.9473684210526315,0,0,Low,Markup
2022-08-15,7950.0,7975.0,7900.0,7950.0,81411000,0.003154574132492094,0.9742263396404969,7925.0,7591.25,0.04396509138811131,Uptrend,7100.0,7975.0,0.9714285714285714,0,0,Low,Markup
2022-08-16,7950.0,7975.0,7850.0,7975.0,83556700,0.003144654088050425,0.9857969901211714,7940.0,7631.25,0.040458640458640456,Uptrend,7175.0,7975.0,1.0,0,0,Low,Markup
2022-08-18,7900.0,8025.0,7875.0,8000.0,86136900,0.0031347962382444194,1.0281595633590326,7960.0,7661.25,0.03899494207864252,Uptrend,7250.0,8025.0,0.967741935483871,1,0,Low,Markup
2022-08-19,8050.0,8050.0,7900.0,7900.0,58194900,-0.012499999999999956,0.6971900121294139,7950.0,7686.25,0.03431452268661571,Uptrend,7250.0,8050.0,0.8125,0,0,Low,Markup
2022-08-22,7850.0,8000.0,7825.0,8000.0,97293300,0.012658227848101333,1.1262429968878016,7965.0,7720.0,0.03173575129533679,Uptrend,7250.0,8050.0,0.9375,0,0,Low,Markup
2022-08-23,8000.0,8000.0,7900.0,7900.0,71671800,-0.012499999999999956,0.810687229350009,7955.0,7750.0,0.026451612903225806,Uptrend,7250.0,8050.0,0.8125,0,0,Low,Markup
2022-08-24,7950.0,8025.0,7900.0,7950.0,108892400,0.006329113924050667,1.188336422423389,7950.0,7782.5,0.021522646964343077,Uptrend,7275.0,8050.0,0.8709677419354839,0,0,Low,Markup
2022-08-25,8000.0,8100.0,7900.0,8075.0,99503500,0.01572327044025168,1.0620932299328545,7965.0,7820.0,0.01854219948849105,Uptrend,7325.0,8100.0,0.967741935483871,1,0,Low,Markup
2022-08-26,8025.0,8125.0,8000.0,8000.0,80472400,-0.009287925696594423,0.8619178057835883,7985.0,7852.5,0.01687360713148679,Uptrend,7350.0,8125.0,0.8387096774193549,0,0,Low,Markup
2022-08-29,8000.0,8150.0,7950.0,8150.0,57762100,0.018750000000000044,0.6441284904869049,8015.0,7892.5,0.015521064301552107,Uptrend,7350.0,8150.0,1.0,1,0,Low,Markup
2022-08-30,8100.0,8275.0,8075.0,8175.0,124467000,0.0030674846625766694,1.3729581071672192,8070.0,7926.25,0.018135940703359093,Uptrend,7500.0,8275.0,0.8709677419354839,1,0,Medium,Markup
2022-08-31,8075.0,8225.0,8050.0,8200.0,137659900,0.003058103975535076,1.492802800563418,8120.0,7956.25,0.020581304006284367,Uptrend,7575.0,8275.0,0.8928571428571429,0,0,Medium,Markup
2022-09-01,8150.0,8250.0,8125.0,8150.0,74960800,-0.0060975609756097615,0.8064182288163637,8135.0,7982.5,0.019104290635765738,Uptrend,7650.0,8275.0,0.8,0,0,Low,Markup
2022-09-02,8150.0,8225.0,8150.0,8225.0,71430600,0.009202453987730008,0.8088095754640284,8180.0,8003.75,0.022020927690145246,Uptrend,7725.0,8275.0,0.9090909090909091,0,0,Low,Markup
2022-09-05,8225.0,8300.0,8200.0,8275.0,62906000,0.006079027355623046,0.7355335576516198,8205.0,8023.75,0.022589188347094565,Uptrend,7725.0,8300.0,0.9565217391304348,0,0,Low,Markup
2022-09-06,8300.0,8350.0,8250.0,8275.0,67079900,0.0,0.7923272651935594,8225.0,8043.75,0.022533022533022532,Uptrend,7725.0,8350.0,0.88,0,0,Low,Markup
2022-09-07,8250.0,8375.0,8250.0,8375.0,117931700,0.012084592145015005,1.3726610436834088,8260.0,8067.5,0.02386117136659436,Uptrend,7725.0,8375.0,1.0,1,0,Medium,Markup
2022-09-08,8400.0,8500.0,8350.0,8350.0,132777400,-0.0029850746268657025,1.520327942922121,8300.0,8090.0,0.02595797280593325,Uptrend,7825.0,8500.0,0.7777777777777778,0,0,High,Markup
2022-09-09,8500.0,8500.0,8275.0,8375.0,91234600,0.0029940119760478723,1.0339814591980696,8330.0,8111.25,0.02696871628910464,Uptrend,7825.0,8500.0,0.8148148148148148,0,0,Low,Markup
2022-09-12,8325.0,8425.0,8325.0,8375.0,52395300,0.0,0.5961672790635147,8350.0,8133.75,0.026586752727831568,Uptrend,7825.0,8500.0,0.8148148148148148,0,0,Low,Markup
2022-09-13,8375.0,8575.0,8375.0,8525.0,124485200,0.017910447761193993,1.3825449002905577,8400.0,8162.5,0.02909647779479326,Uptrend,7825.0,8575.0,0.9333333333333333,1,0,Medium,Markup
2022-09-14,8375.0,8650.0,8375.0,8500.0,116642400,-0.0029325513196480912,1.2720706782999558,8425.0,8188.75,0.028850557166844756,Uptrend,7825.0,8650.0,0.8181818181818182,0,0,Medium,Markup
2022-09-15,8500.0,8875.0,8500.0,8750.0,190404800,0.02941176470588225,1.9647935212979692,8505.0,8226.25,0.03388542774654308,Uptrend,7825.0,8875.0,0.8809523809523809,1,0,High,Markup
2022-09-16,8700.0,8725.0,8450.0,8450.0,363127600,-0.03428571428571425,3.2377318037766236,8520.0,8253.75,0.03225806451612903,Uptrend,7825.0,8875.0,0.5952380952380952,0,0,High,Markup
2022-09-19,8475.0,8750.0,8450.0,8650.0,102530600,0.023668639053254337,0.9120576283971791,8575.0,8286.25,0.03484688489968321,Uptrend,7900.0,8875.0,0.7692307692307693,0,0,Low,Markup
2022-09-20,8550.0,8650.0,8550.0,8550.0,89238400,-0.011560693641618491,0.7876631590431116,8580.0,8318.75,0.03140495867768595,Uptrend,7900.0,8875.0,0.6666666666666666,0,0,Low,Markup
2022-09-21,8525.0,8600.0,8425.0,8475.0,90933700,-0.00877192982456143,0.8090388732565791,8575.0,8345.0,0.02756141402037148,Uptrend,7900.0,8875.0,0.5897435897435898,0,0,Low,Markup
2022-09-22,8375.0,8525.0,8375.0,8475.0,61908500,0.0,0.5601694827454616,8520.0,8365.0,0.01852958756724447,Uptrend,7950.0,8875.0,0.5675675675675675,0,0,Low,Markup
2022-09-23,8375.0,8475.0,8375.0,8375.0,60567600,-0.01179941002949858,0.5530166234326638,8505.0,8383.75,0.014462501863724468,Uptrend,7950.0,8875.0,0.4594594594594595,0,0,Low,Markup
2022-09-26,8200.0,8500.0,8200.0,8425.0,106228200,0.005970149253731405,0.9489277417200565,8460.0,8397.5,0.007442691277165823,Sideways,8050.0,8875.0,0.45454545454545453,0,0,Low,Markup
2022-09-27,8375.0,8450.0,8300.0,8300.0,89567100,-0.014836795252225476,0.8127648042298169,8410.0,8403.75,0.0007437156031533541,Sideways,8050.0,8875.0,0.30303030303030304,0,0,Low,Markup
