Return,RVOL,TrendDiff,PricePosition,Breakout,Breakdown,Label
-0.04889021911926073,0.0063567845921075035,-0.16396127262058768,-0.6041914515078799,-0.3545440156522069,-0.2217277157152845,Akumulasi
0.6893859739745924,-0.5545920340440724,-0.16396127262058768,0.14545212779397487,-0.3545440156522069,-0.2217277157152845,Akumulasi
-2.0589222878783273,0.5239301369977343,-0.16396127262058768,-1.7481369721109563,-0.3545440156522069,4.51003608986834,Akumulasi
1.9887111872577674,-0.3879854993545536,-0.16396127262058768,0.16952925589442414,-0.3545440156522069,-0.2217277157152845,Akumulasi
0.46650875000142666,-0.4058266525945943,-0.16396127262058768,0.6711432268044111,-0.3545440156522069,-0.2217277157152845,Akumulasi
-1.4371483060893873,-0.44705153878312415,-0.14312121774104694,-0.6916460744163644,-0.3545440156522069,-0.2217277157152845,Akumulasi
-0.13222027845407922,-0.5817494521743665,-0.21668502519726038,-0.7715455883092862,-0.3545440156522069,-0.2217277157152845,Akumulasi
0.9200542049333498,-0.600350131489745,-0.04054246423982315,0.15621267024560392,-0.3545440156522069,-0.2217277157152845,Akumulasi
-0.9521798055038466,-0.5063625080734184,-0.11510293649708792,-0.7227158497831696,-0.3545440156522069,-0.2217277157152845,Akumulasi
-0.8687827120332337,0.06702770691600946,-0.2955924048953683,-1.5084282702702008,-0.3545440156522069,-0.2217277157152845,Akumulasi
0.2751788923620085,-0.45882737400152235,-0.3159536046014595,-1.2021332534646803,-0.3545440156522069,-0.2217277157152845,Akumulasi
1.9130483084049432,-0.0782855395790195,-0.21076619654435544,0.6622632452247553,-0.3545440156522069,-0.2217277157152845,Akumulasi
2.1400889553747824,0.3283359171604104,-0.05330071388015128,0.6874543694128683,2.820524267376039,-0.2217277157152845,Akumulasi
0.9109215144578594,0.1602768585748461,0.29045459455916683,1.1777865061725226,-0.3545440156522069,-0.2217277157152845,Akumulasi
1.604195732913087,1.210374279213567,0.8639943473860092,0.9914010330426757,2.820524267376039,-0.2217277157152845,Markup
